timestamp,ticker,trend,momentum,volatility,score,decision,price,cash,realized_pnl,equity
2026-01-01 15:15:21,AAPL,-0.0022023421602511127,-0.108001708984375,0.0004937925172997351,-0.033699200782357955,NO TRADE,271.8399963378906,5.0,0.0,5.0
2026-01-01 15:15:21,MSFT,-0.001548307203654247,-0.01400146484375,0.0006636960214670407,-0.005240071463538939,NO TRADE,483.6499938964844,5.0,0.0,5.0
2026-01-01 15:15:21,SPY,-0.0016544561197807284,-0.1335693359375,0.0003609865012855888,-0.041042423441654596,NO TRADE,681.8400268554688,5.0,0.0,5.0
2026-01-01 15:25:16,AAPL,-0.0022023421602511127,-0.108001708984375,0.0004937925172997351,-0.033699200782357955,NO TRADE,271.8399963378906,5.0,0.0,5.0
2026-01-01 15:25:16,MSFT,-0.001548307203654247,-0.01400146484375,0.0006636960214670407,-0.005240071463538939,NO TRADE,483.6499938964844,5.0,0.0,5.0
2026-01-01 15:25:16,SPY,-0.0016544561197807284,-0.1335693359375,0.0003609865012855888,-0.041042423441654596,NO TRADE,681.8400268554688,5.0,0.0,5.0
